,CustomerID,Purchased_Products,Products_SKUs,Product_Categories,Product_Group
15,12410,"['Nest Secure Alarm System Starter Pack - USA'
 'Android Small Removable Sticker Sheet' '8 pc Android Sticker Sheet'
 'Google Thermal Bottle Blue' 'Google Thermal Bottle Green'
 'Google Thermal Bottle Red' 'Google Thermal Bottle Yellow'
 'Ballpoint LED Light Pen'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Learning Thermostat 3rd Gen-USA - White' 'Google Tee Green'
 ""Google Women's Tee Grey"" 'Google Infant Short Sleeve Tee Green'
 'Google 22 oz Water Bottle' 'Google Tee Yellow' 'Google Tee Blue'
 'Nest Protect Smoke + CO White Battery Alarm-USA' 'Google Twill Cap'
 'Google Zip Hoodie Black' 'Google Crewneck Sweatshirt Navy'
 'Nest Cam Outdoor Security Camera - CA' 'Nest Cam IQ - CA']","['GGOENEBQ092299' 'GGOEAFKA087499' 'GGOEAFKQ020499' 'GGOEGDHC087099'
 'GGOEGDHH087299' 'GGOEGDHR086999' 'GGOEGDHT087199' 'GGOEGOAQ012899'
 'GGOENEBJ079499' 'GGOENEBQ084699' 'GGOEGAEH090614' 'GGOEGALJ091015'
 'GGOEGAWH062048' 'GGOEGDHC018299' 'GGOEGAEH090616' 'GGOEGAET090516'
 'GGOEGAEC090717' 'GGOENEBQ079099' 'GGOEGHPB071610' 'GGOEGAEB091114'
 'GGOEGAEL091312' 'GGOENEBQ081599' 'GGOENEBQ086599']","['Nest' 'Accessories' 'Office' 'Drinkware' 'Nest-USA' 'Apparel'
 'Nest-Canada']",['Google' 'Android' 'Other']
16,12413,"['Nest Cam Indoor Security Camera - USA'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Nest Learning Thermostat 3rd Gen-USA - White' 'Suitcase Organizer Cubes'
 'Spiral Notebook and Pen Set'
 'Nest Learning Thermostat 3rd Gen-USA - Copper'
 ""Google Men's Short Sleeve Performance Badge Tee Charcoal""
 ""Google Women's Vintage Hero Tee Black""
 ""Google Women's Scoop Neck Tee Black""
 ""Google Women's Short Sleeve Performance Tee Charcoal""
 'Google Snapback Hat Black' 'Nest Cam Outdoor Security Camera - USA'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""
 ""Google Men's Short Sleeve Badge Tee Charcoal""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""
 'Google Vintage Henley Grey/Black']","['GGOENEBB078899' 'GGOENEBQ079099' 'GGOENEBQ084699' 'GGOEGCMB020932'
 'GGOEGOLC013299' 'GGOENEBD084799' 'GGOEGAAJ057015' 'GGOEGALB034113'
 'GGOEGALB034114' 'GGOEGALB036515' 'GGOEGALJ057913' 'GGOEGHPB003410'
 'GGOENEBQ078999' 'GGOEGAAB010514' 'GGOEGAAB010515' 'GGOEGAAB010516'
 'GGOEGAAB010517' 'GGOEGAAJ032613' 'GGOEGAAJ057013' 'GGOEGAAL010614'
 'GGOEGAEJ035317']",['Nest-USA' 'Bags' 'Office' 'Apparel' 'Headgear'],['Google' 'Other']
17,12414,"['Google Snapback Black Cap' 'Google Thermal Bottle Red'
 'Nest Thermostat E - USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Google Rolltop Backpack Blue'
 'Nest Protect Smoke + CO White Battery Alarm-USA']","['GGOEGAPB087899' 'GGOEGDHR086999' 'GGOENEBQ086799' 'GGOENEBJ079499'
 'GGOEGDHJ087399' 'GGOENEBQ079099']",['Headgear' 'Drinkware' 'Nest' 'Nest-USA' 'Bags'],['Google']
18,12415,"['Nest Cam Indoor Security Camera - USA'
 'Nest Cam Outdoor Security Camera - USA' 'Google Alpine Style Backpack'
 ""Google Men's Short Sleeve Hero Tee Charcoal""
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Google Kick Ball' ""Android Men's Outerstellar Short Sleeve Tee Black""
 ""YouTube Women's Short Sleeve Hero Tee Charcoal""
 ""Google Men's Vintage Badge Tee Black""
 ""Google Women's Short Sleeve Hero Tee White""
 ""Google Women's Scoop Neck Tee Black"" ""Google Women's Tee Grey""
 'Red Shine 15 oz Mug' 'Ballpoint LED Light Pen'
 'Nest Protect Smoke + CO White Battery Alarm-USA' 'Android Lunch Kit'
 'Pen Pencil & Highlighter Set' 'Google RFID Journal'
 ""Google Women's Scoop Neck Tee White"" 'Crunch Noise Dog Toy'
 ""Android Men's Short Sleeve Tri-blend Hero Tee Grey""
 ""Google Women's Vintage Hero Tee Black"" 'Android Stretch Fit Hat S/M'
 'Android Stretch Fit Hat M/L' ""Google Men's Quilted Insulated Vest Black""
 ""Google Women's Quilted Insulated Vest White"" 'Google Twill Cap'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee White""
 'Google Canvas Tote Natural/Navy' 'Google 5-Panel Snapback Cap'
 'Google Leather Journal-Brown'
 'Google Womens 3/4 Sleeve Baseball Raglan Heather/Black'
 ""Google Men's Long Sleeve Raglan Ocean Blue""
 'Nest Learning Thermostat 3rd Gen-USA - White'
 ""Google Men's Bike Short Sleeve Tee Charcoal""
 ""Google Men's Vintage Badge Tee White""]","['GGOENEBB078899' 'GGOENEBQ078999' 'GGOEGBRJ037299' 'GGOEGAAJ032315'
 'GGOENEBJ079499' 'GGOEGFSR022099' 'GGOEAAAB081014' 'GGOEYAEJ029013'
 'GGOEGAAB033817' 'GGOEGAEQ027916' 'GGOEGALB036514' 'GGOEGALJ036414'
 'GGOEGDWR015799' 'GGOEGOAQ012899' 'GGOENEBQ079099' 'GGOEACCQ017299'
 'GGOEGOAQ018099' 'GGOEGOCC077299' 'GGOEGAAB033815' 'GGOEGALQ036613'
 'GGOEGPJC203399' 'GGOEAAAJ032413' 'GGOEGALB034117' 'GGOEAHPJ004213'
 'GGOEAHPJ004314' 'GGOEGADB059615' 'GGOEGATJ060513' 'GGOEGHPB071610'
 'GGOEGAAQ010415' 'GGOEGBJL013999' 'GGOEGHPB080410' 'GGOEGOCD078199'
 'GGOEGAEA030414' 'GGOEGAEC033113' 'GGOENEBQ084699' 'GGOEGAAJ080615'
 'GGOEGAEQ027913' 'GGOEGAAQ033913']","['Nest-USA' 'Bags' 'Apparel' 'Lifestyle' 'Drinkware' 'Office'
 'Notebooks & Journals' 'Headgear']",['Google' 'Android' 'YouTube' 'Other']
19,12417,"['20 oz Stainless Steel Insulated Tumbler'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 ""Google Men's Vintage Tank"" 'Google Canvas Tote Natural/Navy'
 '26 oz Double Wall Insulated Bottle' 'Badge Holder'
 'Nest Learning Thermostat 3rd Gen-USA - White'
 'Nest Cam Outdoor Security Camera - USA'
 ""Google Men's Short Sleeve Performance Badge Tee Black""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"" 'Google Rucksack'
 ""Google Men's Short Sleeve Badge Tee Charcoal""
 'Google Toddler Short Sleeve Tee White'
 'Google Youth Baseball Raglan Heather/Black' 'Nest Cam IQ - USA'
 'Nest Protect Smoke + CO White Battery Alarm-USA' 'Sport Bag'
 'Google 22 oz Water Bottle' 'Red Shine 15 oz Mug'
 'Google Laptop and Cell Phone Stickers' 'Google Doodle Decal'
 'Google Stylus Pen w/ LED Light' 'YouTube Custom Decals'
 'Google Sunglasses']","['GGOEGDHQ014899' 'GGOENEBJ079499' 'GGOEGAER035513' 'GGOEGBJL013999'
 'GGOEGDHQ015399' 'GGOEGOXQ016399' 'GGOENEBQ084699' 'GGOENEBQ078999'
 'GGOEGAAB058915' 'GGOEGAAL010615' 'GGOEGBRJ037399' 'GGOEGAAJ032614'
 'GGOEGAXQ067155' 'GGOEGAYB068025' 'GGOENEBQ086499' 'GGOENEBQ079099'
 'GGOEGBMJ013399' 'GGOEGDHR018499' 'GGOEGDWR015799' 'GGOEGFKQ020399'
 'GGOEGFKQ020799' 'GGOEGOAR013099' 'GGOEYFKQ020699' 'GGOEGDHC018299'
 'GGOEGHGC019799' 'GGOEGHGH019699' 'GGOEGHGR019499' 'GGOEGHGT019599']",['Drinkware' 'Nest-USA' 'Apparel' 'Bags' 'Office' 'Nest' 'Lifestyle'],['Other' 'Google' 'YouTube']
20,12421,"['Google 17oz Stainless Steel Sport Bottle' 'Keyboard DOT Sticker'
 'Nest Learning Thermostat 3rd Gen-USA - Copper'
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 'Nest Learning Thermostat 3rd Gen-USA - White'
 'Google Infant Short Sleeve Tee Red'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Cam Outdoor Security Camera - USA' 'Nest Cam IQ - USA'
 'Nest Cam IQ Outdoor - USA (Preorder)']","['GGOEGDHC074099' 'GGOEGFKA022299' 'GGOENEBD084799' 'GGOENEBQ079199'
 'GGOENEBQ084699' 'GGOEGAWR061849' 'GGOENEBB078899' 'GGOENEBQ078999'
 'GGOENEBQ086499' 'GGOENEBQ092399']",['Drinkware' 'Office' 'Nest-USA' 'Apparel' 'Nest'],['Google' 'Other']
21,12422,"['Nest Cam Indoor Security Camera - USA'
 'Google Laptop and Cell Phone Stickers'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 ""Google Women's Scoop Neck Tee Black""
 ""Google Women's Vintage Hero Tee Platinum"" 'Ballpoint LED Light Pen'
 ""Google Women's Convertible Vest-Jacket Sea Foam Green""
 'Google 17oz Stainless Steel Sport Bottle' 'Android Rise 14 oz Mug'
 'Windup Android']","['GGOENEBB078899' 'GGOEGFKQ020399' 'GGOENEBQ079099' 'GGOENEBQ079199'
 'GGOEGALB036517' 'GGOEGALJ034417' 'GGOEGOAQ012899' 'GGOEGATH060714'
 'GGOEGDHC074099' 'GGOEADWQ015699' 'GGOEAKDH019899']",['Nest-USA' 'Office' 'Apparel' 'Drinkware' 'Lifestyle'],['Google' 'Other' 'Android']
22,12423,"['Leatherette Journal'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""
 ""Google Men's Performance Full Zip Jacket Black""
 'Google Executive Umbrella' ""Google Women's Vintage Hero Tee Black""
 ""Google Women's Long Sleeve Tee Lavender""
 'Nest Learning Thermostat 3rd Gen-USA - Copper'
 ""Google Men's Bike Short Sleeve Tee Charcoal""
 'Nest Cam Outdoor Security Camera - USA' 'Google Baby Essentials Set'
 '22 oz Android Bottle' ""Google Women's Vintage Hero Tee Lavender""
 'Google Doodle Decal']","['GGOEGOCB017499' 'GGOEGAAL010616' 'GGOEGADB056916' 'GGOEGCVB072399'
 'GGOEGALB034113' 'GGOEGALP036313' 'GGOENEBD084799' 'GGOEGAAJ080616'
 'GGOENEBQ078999' 'GGOEGAWQ062948' 'GGOEADHH055999' 'GGOEGALP034314'
 'GGOEGALP034315' 'GGOEGALP036314' 'GGOEGFKQ020799']",['Office' 'Apparel' 'Lifestyle' 'Nest-USA' 'Bottles'],['Other' 'Google' 'Android']
23,12427,"[""Google Men's 100% Cotton Short Sleeve Hero Tee Black""
 ""Google Men's Quilted Insulated Vest Black"" 'Sport Bag'
 '1 oz Hand Sanitizer' 'Google 22 oz Water Bottle' 'Maze Pen'
 'Google Sunglasses' 'Nest Cam Outdoor Security Camera - USA'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Gunmetal Roller Ball Pen']","['GGOEGAAB010515' 'GGOEGAAB010516' 'GGOEGADB059616' 'GGOEGBMJ013399'
 'GGOEGCKQ013199' 'GGOEGDHC018299' 'GGOEGDHR018499' 'GGOEGGOA017399'
 'GGOEGHGC019799' 'GGOEGHGH019699' 'GGOENEBQ078999' 'GGOENEBQ079099'
 'GGOEGOAJ021599']",['Apparel' 'Bags' 'Lifestyle' 'Drinkware' 'Office' 'Nest-USA'],['Google' 'Other']
24,12429,"['Google Toddler Short Sleeve T-shirt Grey'
 'Google Stretch Fit Hat S/M Navy'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 ""YouTube Men's Long & Lean Tee Charcoal""
 ""YouTube Men's Skater Tee Charcoal""
 'Nest Protect Smoke + CO White Battery Alarm-USA' 'Google Rucksack'
 ""Google Men's Short Sleeve Performance Badge Tee Pewter""
 ""Google Women's Short Sleeve Badge Tee Grey""
 ""Google Men's Pullover Hoodie Grey"" 'Google Alpine Style Backpack'
 'Google Twill Cap' 'Four Color Retractable Pen'
 ""YouTube Women's Fleece Hoodie Black""
 'Nest Cam Indoor Security Camera - USA'
 'Android Infant Short Sleeve Tee Pewter']","['GGOEGAXJ065528' 'GGOEGHPL003113' 'GGOENEBJ079499' 'GGOEYAAJ033013'
 'GGOEYAAJ033014' 'GGOEYAAJ033015' 'GGOENEBQ079099' 'GGOEGBRJ037399'
 'GGOEGAAJ059113' 'GGOEGAEJ028113' 'GGOEGAFJ036214' 'GGOEGBRJ037299'
 'GGOEGHPB071610' 'GGOEGOAQ020099' 'GGOEYAQB073216' 'GGOENEBB078899'
 'GGOEAAWJ062548']",['Apparel' 'Headgear' 'Nest-USA' 'Bags' 'Office'],['Google' 'YouTube' 'Other' 'Android']
25,12431,"[""YouTube Men's Fleece Hoodie Black""
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Cam Outdoor Security Camera - USA'
 ""Google Men's Quilted Insulated Vest Battleship Grey""
 ""YouTube Men's Long Sleeve Pullover Badge Tee Heather""
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Google Spiral Leather Journal' ""Android Men's Vintage Tank""
 ""Google Men's Vintage Badge Tee White"" ""Google Men's Vintage Tank""
 ""Google Women's Vintage Hero Tee Black"" ""Google Women's Tee Grey""
 'Google Blackout Cap' 'Google Crew Sweater Navy'
 'Nest Learning Thermostat 3rd Gen-USA - White'
 'Nest Secure Alarm System Starter Pack - USA' 'Google 22 oz Water Bottle'
 'Google Alpine Style Backpack' 'Nest Thermostat E - USA'
 'Google Tee Blue']","['GGOEYAFB073114' 'GGOENEBQ079199' 'GGOENEBB078899' 'GGOENEBJ079499'
 'GGOENEBQ078999' 'GGOEGADJ059714' 'GGOEYAEJ033516' 'GGOENEBQ079099'
 'GGOEGOCR078499' 'GGOEAAEJ035714' 'GGOEGAAQ033914' 'GGOEGAER035515'
 'GGOEGALB034114' 'GGOEGALJ036414' 'GGOEGHPJ080310' 'GGOEGAEL091318'
 'GGOENEBQ084699' 'GGOENEBQ092299' 'GGOEGDHC018299' 'GGOEGBRJ037299'
 'GGOENEBQ086799' 'GGOEGAEL091314' 'GGOEGAEL091315' 'GGOEGAEC090713']","['Apparel' 'Nest-USA' 'Notebooks & Journals' 'Headgear' 'Nest' 'Drinkware'
 'Bags']",['YouTube' 'Google' 'Android']
26,12433,"['Google Youth Baseball Raglan Heather/Black'
 'Google Wool Heather Cap Heather/Navy' ""YouTube Men's Vintage Henley""
 'YouTube Wool Heather Cap Heather/Black'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Google Laptop and Cell Phone Stickers' 'Google Ballpoint Pen Black'
 'Leatherette Journal'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""
 ""Google Women's Short Sleeve Hero Tee Black""
 'Engraved Ceramic Google Mug' 'Google Luggage Tag' 'Crunch Noise Dog Toy'
 ""Men's Softshell Jacket Black/Grey""
 'Nest Cam Outdoor Security Camera - USA'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Red"" 'Google Rucksack'
 'Recycled Paper Journal Set'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Nest Cam Indoor Security Camera - USA'
 ""Google Men's Bike Short Sleeve Tee Charcoal"" ""Google Women's Yoga Pants""
 'Google Stretch Fit Hat S/M Navy' 'Google Stretch Fit Hat M/L Navy'
 'Foam Can and Bottle Cooler' 'Ballpoint Stick Pen 4 Pack'
 '26 oz Double Wall Insulated Bottle' '22 oz Android Bottle'
 ""Google Women's Vintage Hero Tee Lavender"" 'Google Twill Cap'
 '22 oz YouTube Bottle Infuser' 'YouTube Spiral Journal with Pen'
 'Windup Android' 'Maze Pen' 'Badge Holder'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""
 'Large Zipper Top Tote Bag' 'Sport Bag' 'Four Color Retractable Pen'
 'Android Heavyweight Long Sleeve Badge Tee Black'
 ""Google Women's Short Sleeve Hero Tee Sky Blue""
 ""Google Men's  Zip Hoodie"" ""Google Women's Fleece Hoodie""
 'Google Canvas Tote Natural/Navy' 'Pen Pencil & Highlighter Set'
 'Google Sunglasses' 'Executive Twist Ballpoint Pen'
 'Google Hard Cover Journal' 'Google Zipper-front Sports Bag'
 'Google 25 oz Red Stainless Steel Bottle' 'Google Kick Ball'
 'YouTube Twill Cap' ""Google Men's Vintage Badge Tee Sage""
 ""Google Women's Short Sleeve Hero Tee White""
 ""Google Women's Scoop Neck Tee Black""
 ""Google Women's Short Sleeve Badge Tee Navy""
 ""Google Women's Scoop Neck Tee White"" 'Google Spiral Journal with Pen'
 'Nest Learning Thermostat 3rd Gen-USA - White' 'Reusable Shopping Bag'
 'Google 22 oz Water Bottle' 'Google Doodle Decal'
 'Galaxy Screen Cleaning Cloth' 'Google Onesie Green'
 ""Google Men's Around The Block Short Sleeve Tee Ash""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee White""
 'Google Tri-blend Hoodie Grey' ""Google Women's Vintage Hero Tee Black""
 'Retractable Ballpoint Pen Red' 'Google Metallic Notebook Set'
 'Google 25 oz Blue Stainless Steel Bottle'
 '24 oz YouTube Sergeant Stripe Bottle' ""Google Men's Skater Tee Grey""
 ""Google Women's Short Sleeve Hero Tee Grey""
 ""Android Men's Engineer Short Sleeve Tee Charcoal""
 'Android Infant Short Sleeve Tee Pink'
 'Google Toddler Short Sleeve T-shirt Grey' 'Satin Black Ballpoint Pen'
 'Gunmetal Roller Ball Pen' 'Android Rise 14 oz Mug' 'Red Shine 15 oz Mug'
 '8 pc Android Sticker Sheet' 'Android Spiral Journal with Pen'
 'Collapsible Shopping Bag'
 ""Google Men's Short Sleeve Hero Tee Light Blue""
 ""Android Men's Long Sleeve Badge Crew Tee Heather""
 ""Google Women's Vintage Hero Tee White""]","['GGOEGAYB068056' 'GGOEGHPA003010' 'GGOEYAEA035114' 'GGOEYHPA003610'
 'GGOENEBJ079499' 'GGOEGFKQ020399' 'GGOEGOAB021699' 'GGOEGOCB017499'
 'GGOEGAAL010613' 'GGOEGAEB027816' 'GGOEGDWC020199' 'GGOEGOBC078699'
 'GGOEGPJC203399' 'GGOEGADB056716' 'GGOENEBQ078999' 'GGOEGAAR010715'
 'GGOEGAAR010716' 'GGOEGBRJ037399' 'GGOEGOCR017899' 'GGOENEBQ079099'
 'GGOENEBB078899' 'GGOEGAAJ080613' 'GGOEGARJ058413' 'GGOEGHPL003113'
 'GGOEGHPL003214' 'GGOEGFYQ016599' 'GGOEGOAA017099' 'GGOEGDHQ015399'
 'GGOEADHH055999' 'GGOEGALP034313' 'GGOEGHPB071610' 'GGOEYDHJ056099'
 'GGOEYOCR078099' 'GGOEAKDH019899' 'GGOEGGOA017399' 'GGOEGOXQ016399'
 'GGOEGAAB010515' 'GGOEGADB056714' 'GGOEGBJB022599' 'GGOEGBMJ013399'
 'GGOEGOAQ020099' 'GGOEAAEB031216' 'GGOEGAEC029115' 'GGOEGAFB035814'
 'GGOEGAQB036013' 'GGOEGAQB036014' 'GGOEGBJL013999' 'GGOEGOAQ018099'
 'GGOEGHGC019799' 'GGOEGOAC016199' 'GGOEGOCL077699' 'GGOEGBMB073799'
 'GGOEGDHR082199' 'GGOEGFSR022099' 'GGOEYHPB072210' 'GGOEGAAH034016'
 'GGOEGAEQ027913' 'GGOEGALB036513' 'GGOEGALL074613' 'GGOEGALQ036613'
 'GGOEGOCC077999' 'GGOENEBQ084699' 'GGOEGBJR018199' 'GGOEGDHC018299'
 'GGOEGDHR018499' 'GGOEGFKQ020799' 'GGOEGOFH020299' 'GGOEGAWH061353'
 'GGOEGAAJ080715' 'GGOEGAAQ010415' 'GGOEGAEJ031315' 'GGOEGALB034113'
 'GGOEGOAR021899' 'GGOEGOLC014299' 'GGOEGDHC082299' 'GGOEYDHJ019399'
 'GGOEGAAJ032716' 'GGOEGAEJ028014' 'GGOEAAAJ080817' 'GGOEAAWN062649'
 'GGOEGAEB027814' 'GGOEGAXJ065555' 'GGOEGOAB022499' 'GGOEGOAJ021599'
 'GGOEADWQ015699' 'GGOEGAAJ080614' 'GGOEGDWR015799' 'GGOEAFKQ020499'
 'GGOEAOCH077899' 'GGOEGBJC019999' 'GGOEGAAC032115' 'GGOEGAAH034015'
 'GGOEGAAJ032715' 'GGOEAAEJ033413' 'GGOEAAEJ033415' 'GGOEGALB034114'
 'GGOEGALQ034213']","['Apparel' 'Headgear' 'Nest-USA' 'Office' 'Drinkware' 'Fun' 'Lifestyle'
 'Bags' 'Bottles' 'Notebooks & Journals']",['Google' 'YouTube' 'Other' 'Android']
27,12434,"['Google Sunglasses' 'Google Ballpoint Pen Black'
 'Ballpoint LED Light Pen']",['GGOEGHGC019799' 'GGOEGOAB021699' 'GGOEGOAQ012899'],['Lifestyle' 'Office'],['Google' 'Other']
28,12437,"[""Google Men's Short Sleeve Performance Badge Tee Pewter""
 'Waze Mobile Phone Vent Mount' 'Nest Cam Outdoor Security Camera - USA'
 ""Google Women's Yoga Jacket Black""
 ""Google Men's Bike Short Sleeve Tee Charcoal""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee White"" 'Google Tee Blue'
 'Google Tee Yellow'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Cam Indoor Security Camera - USA' 'Gift Card- $100.00'
 'Nest Thermostat E - USA' 'Google Crewneck Sweatshirt Navy'
 'Nest Cam IQ - USA']","['GGOEGAAJ059116' 'GGOEWEBB082699' 'GGOENEBQ078999' 'GGOEGAPB058614'
 'GGOEGAAJ080615' 'GGOEGAAL010615' 'GGOEGAAQ010415' 'GGOEGAEC090715'
 'GGOEGAET090515' 'GGOENEBJ079499' 'GGOENEBB078899' 'GGOEGGCX056199'
 'GGOENEBQ086799' 'GGOEGAEL091316' 'GGOENEBQ086499']",['Apparel' 'Waze' 'Nest-USA' 'Gift Cards' 'Nest'],['Google' 'Other']
29,12441,"['Nest Protect Smoke + CO White Wired Alarm-USA'
 'Nest Protect Smoke + CO Black Wired Alarm-USA'
 'YouTube Youth Short Sleeve Tee Red' 'Google Alpine Style Backpack'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Cam Outdoor Security Camera - USA'
 'Nest Cam Indoor Security Camera - USA']","['GGOENEBQ079199' 'GGOENEBB079399' 'GGOEYAYR068656' 'GGOEGBRJ037299'
 'GGOENEBJ079499' 'GGOENEBQ078999' 'GGOENEBB078899']",['Nest-USA' 'Apparel' 'Bags'],['Google' 'YouTube']
30,12451,"[""Google Women's Scoop Neck Tee White"" 'Waterproof Backpack'
 'Google Doodle Decal' 'Nest Cam IQ - USA'
 ""Google Women's Short Sleeve Hero Tee Black""
 ""Google Women's Scoop Neck Tee Black""
 ""Google Women's Convertible Vest-Jacket Sea Foam Green""
 'Nest Learning Thermostat 3rd Gen-USA - Copper'
 ""Google Men's  Zip Hoodie""
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 ""Google Men's Bayside Graphic Tee"" '26 oz Double Wall Insulated Bottle'
 'Red Shine 15 oz Mug' 'Windup Android'
 ""Google Women's Short Sleeve Hero Tee Grey""
 ""Google Women's Vintage Hero Tee Lavender"" 'Google 22 oz Water Bottle'
 'Google Sunglasses' 'Android Hard Cover Journal'
 'Ballpoint LED Light Pen' 'Google Metallic Notebook Set'
 ""Google Women's Tee Grey""
 ""Google Women's 1/4 Zip Performance Pullover Two-Tone Blue""
 ""Google Women's Lightweight Microfleece Jacket""
 ""Google Women's Quilted Insulated Vest Black""
 'Google Stylus Pen w/ LED Light'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Nest Cam Outdoor Security Camera - USA' 'Google Tri-blend Hoodie Grey'
 ""Google Women's Yoga Jacket Black""
 'Android Sticker Sheet Ultra Removable'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""
 'Google Laptop and Cell Phone Stickers' 'YouTube Custom Decals'
 'Google Kick Ball' 'Google Alpine Style Backpack' 'Google Blackout Cap'
 'Google Toddler Short Sleeve Tee Red'
 'Google Youth Short Sleeve Tee White'
 'Google 17oz Stainless Steel Sport Bottle'
 ""Google Men's Airflow 1/4 Zip Pullover Lapis"" ""Google Men's Vintage Tank""
 ""Google Men's Vintage Badge Tee Sage"" ""Google Men's Long & Lean Tee Grey""
 'Waze Dress Socks' ""Google Men's Short Sleeve Badge Tee Charcoal""
 ""Google Men's Long & Lean Tee Charcoal""
 ""Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo""
 '8 pc Android Sticker Sheet'
 ""Google Men's Short Sleeve Performance Badge Tee Black""
 ""Google Men's Performance Full Zip Jacket Black""
 ""Google Men's Watershed Full Zip Hoodie Grey"" 'Keyboard DOT Sticker'
 'Badge Holder']","['GGOEGALQ036614' 'GGOEGALQ036615' 'GGOEGBRA037499' 'GGOEGFKQ020799'
 'GGOENEBQ086499' 'GGOEGAEB027813' 'GGOEGALB036513' 'GGOEGATH060713'
 'GGOENEBD084799' 'GGOEGAFB035815' 'GGOENEBQ079199' 'GGOENEBB078899'
 'GGOENEBJ079499' 'GGOEGAAC035013' 'GGOEGDHQ015399' 'GGOEGDWR015799'
 'GGOEAKDH019899' 'GGOEGAEJ028014' 'GGOEGAEJ028015' 'GGOEGALP034315'
 'GGOEGDHC018299' 'GGOEGHGH019699' 'GGOEA0CH077599' 'GGOEGOAQ012899'
 'GGOEGOLC014299' 'GGOEGALJ036413' 'GGOEGATC060313' 'GGOEGAPB058213'
 'GGOEGATB060414' 'GGOEGHGC019799' 'GGOEGOAR013099' 'GGOENEBQ079099'
 'GGOENEBQ078999' 'GGOEGAEJ031315' 'GGOEGAEJ031317' 'GGOEGAPB058615'
 'GGOEAFKQ020599' 'GGOEGAAB010514' 'GGOEGFKQ020399' 'GGOEYFKQ020699'
 'GGOEGFSR022099' 'GGOEGBRJ037299' 'GGOEGHPJ080310' 'GGOEGAXR065128'
 'GGOEGAYQ069025' 'GGOEGDHC074099' 'GGOEGADC059316' 'GGOEGAER035516'
 'GGOEGAAH034015' 'GGOEGAAH034017' 'GGOEGAAJ032717' 'GGOEWAEA083899'
 'GGOEGAAJ032617' 'GGOEGAAJ032814' 'GGOEGADC059517' 'GGOEAFKQ020499'
 'GGOEGAAB058918' 'GGOEGADB056918' 'GGOEGADJ056818' 'GGOEGFKA022299'
 'GGOEGOXQ016399']","['Apparel' 'Bags' 'Office' 'Nest' 'Nest-USA' 'Drinkware' 'Lifestyle'
 'Notebooks & Journals' 'Headgear' 'Waze']",['Google' 'Other' 'Android' 'YouTube']
31,12464,"['Nest Secure Alarm System Starter Pack - USA'
 'Nest Cam Indoor Security Camera - USA' 'Google Tee Green'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Thermostat E - USA']","['GGOENEBQ092299' 'GGOENEBB078899' 'GGOEGAEH090614' 'GGOENEBJ079499'
 'GGOENEBQ086799']",['Nest' 'Nest-USA' 'Apparel'],['Google']
